,119.0,119.5,120.0,120.5,121.0,121.5,122.0,122.5,123.0,123.5,124.0,124.5,125.0,125.5,126.0,126.5,127.0,127.5,128.0,128.5,129.0,129.5,130.0,130.5,131.0,131.5,132.0,132.5,133.0,133.5,134.0,134.5,135.0,135.5,136.0,136.5,137.0,137.5,138.0,138.5,139.0,139.5,140.0,140.5,141.0,141.5,142.0
22.0,-1.68767,-2.63767,-2.31767,-1.91767,-1.8176700000000001,-1.45767,-1.45767,-2.46767,-2.94767,-3.68767,-3.6976699999999996,-4.09767,-3.6376699999999995,-3.5276699999999996,-3.6276699999999997,-3.12767,-2.83767,-2.53767,-2.62767,-2.76767,-2.50767,-1.8676700000000002,-1.49767,-1.42767,-1.65767,-1.5676700000000001,-1.22767,-1.0776700000000001,-1.15767,-1.0976700000000001,-0.9376709999999999,-1.17767,-1.3676700000000002,-1.8676700000000002,-2.07767,-2.26767,-2.30767,-2.53767,-2.61767,-3.02767,-3.3376699999999997,-3.1876700000000002,-3.13767,-3.26767,-3.4676699999999996,-3.5076699999999996,-3.6676699999999998
22.5,-0.177671,-1.3476700000000001,-2.05767,-2.9576700000000002,-1.27767,-0.207671,-0.277671,-0.677671,-1.96767,-3.00767,-3.3976699999999997,-3.68767,-3.45767,-3.53767,-2.89767,-2.50767,-2.14767,-2.14767,-2.28767,-2.05767,-1.70767,-1.74767,-1.66767,-1.21767,-1.16767,-0.9476709999999999,-0.787671,-0.757671,-0.547671,-0.727671,-0.8776709999999999,-0.967671,-0.9076709999999999,-1.23767,-1.67767,-1.79767,-1.93767,-1.91767,-2.27767,-2.44767,-2.39767,-2.55767,-2.77767,-2.84767,-2.75767,-2.91767,-3.06767
23.0,1.53233,-0.277671,-0.547671,-1.74767,-0.09767089999999999,1.31233,1.03233,0.802329,-0.107671,-1.22767,-2.13767,-2.26767,-2.02767,-1.96767,-1.73767,-1.6376700000000002,-1.6176700000000002,-1.44767,-1.02767,-0.8976709999999999,-1.1176700000000002,-0.9376709999999999,-1.19767,-1.29767,-1.21767,-0.807671,-0.277671,-0.217671,-0.0376709,-0.397671,-0.7176710000000001,-0.617671,-0.9376709999999999,-1.0876700000000001,-1.0676700000000001,-1.3876700000000002,-1.49767,-1.6276700000000002,-1.8476700000000001,-1.6376700000000002,-1.54767,-1.66767,-2.07767,-2.13767,-2.05767,-2.08767,-2.13767
23.5,3.75233,2.26233,1.35233,1.72233,-0.377671,2.28233,2.0023299999999997,1.49233,0.9423290000000001,0.09232910000000001,-0.587671,-0.757671,-0.747671,-0.377671,-0.537671,-0.467671,-0.567671,-0.267671,0.012329099999999999,-0.187671,-0.387671,-0.7176710000000001,-1.3376700000000001,-0.987671,-0.797671,-0.667671,-0.297671,-0.277671,-0.0776709,0.0323291,0.0323291,-0.16767100000000001,-0.487671,-0.577671,-0.637671,-0.967671,-0.687671,-0.7176710000000001,-0.977671,-1.0676700000000001,-0.977671,-0.737671,-0.667671,-0.767671,-0.857671,-1.05767,-0.767671
24.0,4.40233,4.76233,3.65233,2.76233,-1.69767,1.3623299999999998,2.63233,2.20233,1.49233,1.52233,1.24233,1.04233,0.44232899999999997,0.512329,0.792329,0.622329,0.552329,0.572329,0.602329,0.702329,0.012329099999999999,-0.427671,-0.487671,-0.227671,-0.16767100000000001,0.132329,0.152329,0.642329,0.812329,0.9723290000000001,0.892329,0.702329,0.472329,0.352329,0.222329,-0.177671,-0.0876709,-0.0176709,-0.0476709,0.09232910000000001,0.512329,0.25232899999999997,0.25232899999999997,0.602329,0.8423290000000001,0.8823290000000001,1.10233
24.5,5.68233,5.68233,5.99233,5.69233,1.21233,0.362329,3.46233,2.78233,2.76233,2.7523299999999997,2.7723299999999997,2.45233,2.59233,2.17233,1.99233,1.72233,1.44233,1.3923299999999998,1.71233,1.35233,0.722329,0.892329,1.10233,1.1323299999999998,0.672329,0.732329,0.9623290000000001,1.3923299999999998,1.82233,1.9223299999999999,1.82233,1.69233,1.59233,1.4023299999999999,1.19233,1.1423299999999998,1.1223299999999998,1.00233,1.19233,1.21233,1.49233,1.47233,1.59233,1.72233,2.20233,2.63233,2.66233
25.0,6.77233,6.77233,6.5923300000000005,7.23233,6.792330000000001,1.56233,2.88233,3.6123300000000005,3.7423300000000004,4.26233,3.77233,3.71233,3.94233,3.77233,3.3523300000000003,2.87233,2.7723299999999997,2.38233,2.5023299999999997,2.42233,2.17233,2.37233,2.57233,2.35233,1.4123299999999999,1.48233,1.9123299999999999,2.5023299999999997,2.97233,3.20233,3.22233,2.90233,2.7723299999999997,2.47233,2.38233,2.26233,2.2723299999999997,2.36233,2.46233,2.57233,2.57233,2.91233,3.14233,3.3423300000000005,3.48233,4.05233,4.35233
25.5,7.66233,7.622330000000001,7.45233,7.41233,9.232330000000001,7.18233,2.01233,6.24233,5.22233,5.49233,5.36233,4.9223300000000005,4.81233,5.122330000000001,4.93233,4.40233,3.9323300000000003,3.75233,3.3723300000000003,3.6323300000000005,3.67233,3.94233,3.8723300000000003,3.3323300000000002,3.5723300000000004,3.5923300000000005,3.8423300000000005,4.502330000000001,4.832330000000001,4.41233,4.35233,4.14233,4.05233,4.11233,3.9323300000000003,3.81233,3.81233,3.6423300000000003,3.31233,3.22233,3.17233,3.7023300000000003,4.07233,4.72233,5.082330000000001,6.042330000000001,6.622330000000001
26.0,7.82233,7.66233,8.142330000000001,8.24233,9.34233,10.3923,9.35233,5.52233,6.95233,6.0923300000000005,6.94233,6.502330000000001,5.90233,6.19233,5.6723300000000005,5.49233,5.14233,4.93233,4.90233,4.6323300000000005,4.69233,4.832330000000001,4.8823300000000005,5.122330000000001,5.55233,5.8823300000000005,6.10233,6.41233,5.94233,5.57233,5.41233,5.1723300000000005,5.03233,5.06233,4.99233,4.752330000000001,4.3823300000000005,4.20233,4.332330000000001,4.6723300000000005,5.03233,5.27233,5.27233,5.6723300000000005,6.47233,6.73233,7.3823300000000005
