,119.0,119.5,120.0,120.5,121.0,121.5,122.0,122.5,123.0,123.5,124.0,124.5,125.0,125.5,126.0,126.5,127.0,127.5,128.0,128.5,129.0,129.5,130.0,130.5,131.0,131.5,132.0,132.5,133.0,133.5,134.0,134.5,135.0,135.5,136.0,136.5,137.0,137.5,138.0,138.5,139.0,139.5,140.0,140.5,141.0,141.5,142.0
22.0,0.015249799999999999,0.012249799999999998,0.0218498,0.0171498,0.027849799999999997,0.021549799999999997,0.009049799999999998,-0.0047501999999999996,0.00784981,0.0032498000000000006,0.0079498,0.0028498,-0.013650200000000001,-0.000450195,0.0081498,0.015249799999999999,0.0036498000000000004,0.011949799999999998,0.020349799999999998,0.0025498,0.0156498,0.009349799999999998,-0.0028501999999999998,0.010949799999999999,0.012749799999999999,0.0038498000000000004,0.0061498,0.0117498,0.010749799999999999,0.005249800000000001,-0.00805019,-0.0070501999999999995,-0.0085502,-0.016950200000000002,-0.0170502,-0.0222502,0.0086498,-0.006350199999999999,-0.019250200000000002,-0.013350200000000001,-0.0128502,-0.0294502,-0.044450199999999995,-0.04775019999999999,-0.0309502,-0.036250199999999996,-0.040850199999999996
22.5,0.013949799999999998,0.024949799999999998,0.0363498,0.027849799999999997,0.0166498,0.0325498,0.0172498,0.0022498,0.011049799999999999,0.0105498,0.0204498,0.0181498,0.0332498,0.013549799999999999,0.0015497999999999998,0.0091498,0.0033498000000000004,0.015049799999999999,0.022049799999999998,0.020349799999999998,0.0307498,0.0242498,0.024349799999999998,0.012149799999999999,0.0161498,0.019249799999999997,0.0234498,0.0233498,0.0058498000000000005,-0.0026501999999999997,-0.0128502,-0.0109502,-0.0212502,-0.038350199999999994,-0.035450199999999994,-0.0167502,-0.009650200000000001,-0.0054502,0.0131498,0.014749799999999999,-0.03395019999999999,-0.043250199999999996,-0.061450199999999996,-0.050550199999999997,-0.050250199999999995,-0.047850199999999996,-0.041250199999999994
23.0,0.0108498,0.0146498,0.020349799999999998,0.030049799999999998,0.022649799999999998,0.03894980000000001,0.0236498,0.013549799999999999,0.00894981,0.0188498,0.0171498,0.012749799999999999,0.00944981,0.0318498,0.0501498,0.036749800000000006,0.0325498,0.03654980000000001,0.025549799999999998,0.0196498,0.0010498,0.0176498,0.03434980000000001,0.04454980000000001,0.0034498000000000003,-0.0187502,-0.000150195,0.0014498,0.0014498,0.0021498000000000003,0.006549800000000001,0.000949805,-0.0225502,-0.0179502,-0.0015502,-0.0088502,0.0149498,-0.0217502,-0.014750200000000002,-0.0078502,-0.038650199999999996,-0.0257502,-0.052650199999999994,-0.0638502,-0.05645019999999999,-0.041050199999999995,-0.0341502
23.5,0.0079498,0.0108498,0.018049799999999998,0.0177498,0.0051498,0.017549799999999997,0.0264498,0.0211498,0.019749799999999998,0.0228498,0.0199498,0.0149498,0.015749799999999998,0.009349799999999998,0.007649800000000001,0.0117498,0.0026498,-0.011050200000000001,-0.013950200000000001,0.0100498,-0.0081502,-0.009850200000000002,-0.013950200000000001,0.009649799999999998,0.023749799999999998,0.026049799999999998,0.026649799999999998,0.004249800000000001,0.0074498,0.006949800000000001,0.0304498,0.013649799999999998,-0.0134502,-0.0170502,-0.00805019,-0.018050200000000002,0.0050498,-0.0094502,-0.027850200000000002,-0.028950200000000002,-0.0217502,-0.053450199999999996,-0.0394502,-0.035250199999999995,-0.0358502,-0.0491502,-0.0117502
24.0,-0.007250199999999999,0.0015497999999999998,0.0051498,0.0074498,-0.0089502,-0.006350199999999999,0.0064498,0.0179498,0.0248498,0.015249799999999999,0.0176498,0.0218498,0.0310498,0.0172498,-5.01953e-05,0.0126498,0.013649799999999998,0.0025498,0.010449799999999999,0.0057498,0.006649800000000001,0.005249800000000001,0.0026498,-0.011650200000000001,-0.0184502,-0.009850200000000002,-0.0075502,0.00894981,0.014749799999999999,-0.016950200000000002,-0.0252502,-0.033750199999999994,-0.026150200000000002,-0.0202502,-0.0253502,-0.0396502,-0.0304502,0.0162498,-0.0286502,-0.011850200000000002,-0.027750200000000003,-0.0173502,-0.0336502,-0.05695019999999999,-0.0269502,-0.0382502,-0.0188502
24.5,-0.0054502,0.008049800000000001,0.011349799999999998,-0.0010502,-0.00975019,-0.000950195,-0.0012502000000000001,0.0034498000000000003,0.009249799999999999,0.0224498,0.0082498,0.016849799999999998,0.0239498,0.0297498,0.018549799999999998,0.011549799999999999,0.0067498,0.0071498,0.0016498,0.00894981,0.005249800000000001,0.0040498,0.0145498,0.021549799999999997,0.010749799999999999,0.0015497999999999998,0.0067498,0.014249799999999998,-0.008250200000000001,-0.0160502,-0.0291502,-0.0309502,-0.017450200000000003,-0.0294502,-0.00915019,-0.0273502,-0.0544502,-0.03685019999999999,-0.0210502,-0.0242502,-0.0185502,-0.000250195,-0.027750200000000003,-0.022150200000000002,-0.033350199999999997,-0.035450199999999994,-0.037850199999999994
25.0,-0.00915019,-0.017550200000000002,0.012449799999999999,0.0106498,0.0040498,-0.014750200000000002,-0.013850200000000002,0.008049800000000001,0.0034498000000000003,0.010749799999999999,0.0045498000000000005,-0.009950200000000001,0.0064498,0.0129498,0.017449799999999998,0.0205498,0.0053498,0.0040498,0.0103498,0.0011497999999999999,0.0253498,0.023749799999999998,0.0258498,0.014449799999999999,0.0071498,-0.0183502,-0.04555019999999999,-0.016850200000000003,-0.016350200000000002,-0.0025502,-0.0117502,-0.0287502,-0.013950200000000001,-0.013950200000000001,-0.0223502,-0.0341502,-0.013850200000000002,-0.0205502,-0.0196502,-0.0035501999999999994,-0.05985019999999999,-0.0314502,-0.016350200000000002,-0.0384502,-0.05625019999999999,-0.04385019999999999,-0.055550199999999994
25.5,-0.0179502,0.000849805,-0.016850200000000003,-0.0077502,0.0073498,0.0041498,-0.0234502,-0.0126502,-0.000250195,-0.010550200000000001,-0.0032501999999999995,-0.000450195,-0.013050200000000001,-0.0012502000000000001,-0.009850200000000002,-0.009350200000000001,-0.0045502,-0.00915019,-0.0060501999999999995,-0.00975019,0.0036498000000000004,0.022649799999999998,0.025549799999999998,0.0054498,-0.004350199999999999,-0.028350200000000002,-0.00975019,-0.00915019,-0.0088502,-0.0167502,0.003949800000000001,-0.007250199999999999,-0.036950199999999996,-0.037850199999999994,0.0023498,-0.0058502,-0.0210502,0.000749805,0.0051498,-0.024450200000000002,0.035449800000000004,-0.05475019999999999,-0.039850199999999995,-0.0279502,-0.0210502,-0.06705019999999999,-0.054850199999999995
26.0,-0.0045502,-0.0034501999999999996,0.0032498000000000006,-0.00975019,-0.0205502,0.013949799999999998,-0.0038501999999999994,-0.0146502,-0.0037501999999999995,0.0102498,-0.0058502,0.009549799999999999,0.015549799999999999,-0.010450200000000002,-0.0040501999999999995,0.0073498,0.0134498,0.0014498,-0.008450200000000001,-0.0030502,-0.0018502,-0.0025502,-0.016950200000000002,-0.0213502,-0.0195502,-0.0126502,0.008049800000000001,0.0050498,0.0050498,0.0022498,0.00784981,0.010949799999999999,0.013849799999999999,0.000549805,-0.0154502,-0.0428502,-0.011350200000000001,-0.06085019999999999,-0.0396502,0.0318498,-0.048750199999999994,-0.014150200000000002,-0.05335019999999999,-0.058950199999999994,-0.014250200000000001,-0.043750199999999996,-0.0491502
