,119.0,119.5,120.0,120.5,121.0,121.5,122.0,122.5,123.0,123.5,124.0,124.5,125.0,125.5,126.0,126.5,127.0,127.5,128.0,128.5,129.0,129.5,130.0,130.5,131.0,131.5,132.0,132.5,133.0,133.5,134.0,134.5,135.0,135.5,136.0,136.5,137.0,137.5,138.0,138.5,139.0,139.5,140.0,140.5,141.0,141.5,142.0
22.0,3.3172900000000003,3.51729,5.51729,5.117290000000001,4.51729,4.01729,4.117290000000001,4.01729,4.117290000000001,4.81729,5.01729,5.81729,6.41729,6.21729,6.01729,6.61729,6.31729,6.717289999999999,6.51729,6.01729,5.41729,5.117290000000001,4.91729,5.31729,5.21729,5.117290000000001,4.81729,4.91729,5.117290000000001,5.117290000000001,5.01729,4.71729,4.617290000000001,4.41729,3.71729,3.3172900000000003,3.01729,3.3172900000000003,2.61729,2.71729,2.3172900000000003,2.41729,2.11729,1.61729,1.11729,0.917294,0.617294
22.5,4.31729,5.117290000000001,5.617290000000001,5.71729,3.71729,5.117290000000001,5.117290000000001,5.21729,5.21729,5.21729,6.01729,5.81729,5.91729,6.21729,6.41729,6.61729,7.017289999999999,6.9172899999999995,6.717289999999999,6.31729,5.81729,5.41729,5.21729,5.51729,5.117290000000001,4.617290000000001,4.51729,5.01729,4.81729,4.51729,4.71729,4.81729,5.01729,4.71729,4.31729,3.8172900000000003,3.01729,2.61729,2.8172900000000003,2.61729,2.71729,2.21729,2.11729,1.81729,1.51729,0.917294,0.717294
23.0,3.41729,4.81729,6.41729,4.21729,0.817294,5.117290000000001,6.31729,6.21729,6.31729,6.01729,6.117290000000001,5.91729,5.81729,6.01729,6.41729,6.9172899999999995,6.9172899999999995,6.81729,6.717289999999999,6.41729,5.91729,5.617290000000001,5.31729,5.617290000000001,5.617290000000001,5.617290000000001,5.41729,5.117290000000001,5.117290000000001,4.81729,4.81729,4.51729,4.31729,4.41729,4.01729,3.8172900000000003,3.71729,3.01729,2.71729,2.41729,2.3172900000000003,2.3172900000000003,1.81729,1.61729,1.61729,1.51729,1.31729
23.5,3.71729,4.31729,6.117290000000001,5.117290000000001,0.917294,6.41729,6.81729,7.61729,7.017289999999999,6.81729,6.717289999999999,6.61729,6.21729,6.01729,6.01729,6.41729,6.717289999999999,6.61729,6.31729,6.21729,5.91729,5.21729,5.01729,5.91729,6.31729,5.617290000000001,5.51729,5.21729,5.01729,4.81729,4.41729,4.31729,4.31729,4.21729,3.8172900000000003,3.11729,2.71729,3.01729,2.71729,2.51729,2.11729,1.9172900000000002,1.7172900000000002,1.41729,1.11729,1.01729,1.01729
24.0,4.91729,5.21729,5.51729,5.617290000000001,1.51729,3.01729,8.81729,8.91729,8.91729,8.31729,7.517289999999999,7.11729,7.017289999999999,7.017289999999999,6.717289999999999,6.51729,6.31729,6.21729,6.31729,6.21729,5.617290000000001,5.41729,5.41729,5.117290000000001,5.71729,5.91729,5.51729,4.51729,4.71729,4.41729,4.21729,3.61729,3.61729,3.61729,3.11729,2.71729,2.41729,3.11729,2.71729,2.11729,2.21729,1.51729,1.61729,1.7172900000000002,1.41729,1.21729,1.01729
24.5,5.21729,5.71729,6.01729,6.51729,2.41729,0.5172939999999999,9.71729,10.2173,9.91729,9.41729,8.81729,8.117289999999999,7.81729,7.4172899999999995,7.517289999999999,7.4172899999999995,7.017289999999999,6.717289999999999,6.717289999999999,6.61729,6.117290000000001,5.41729,5.91729,6.41729,6.21729,5.71729,5.21729,4.81729,4.41729,3.91729,3.61729,2.91729,2.71729,2.91729,3.11729,3.01729,3.51729,2.21729,2.21729,2.11729,1.7172900000000002,1.81729,2.01729,1.9172900000000002,0.917294,0.917294,0.817294
25.0,6.117290000000001,6.31729,6.01729,5.91729,5.91729,0.5172939999999999,6.61729,10.0173,9.617289999999999,9.21729,9.117289999999999,8.81729,7.9172899999999995,7.717289999999999,7.61729,7.4172899999999995,7.217289999999999,7.11729,6.51729,6.31729,6.21729,6.117290000000001,6.01729,6.717289999999999,6.51729,6.117290000000001,5.71729,5.01729,4.51729,3.71729,3.3172900000000003,2.91729,2.71729,2.41729,1.7172900000000002,1.21729,1.01729,1.21729,1.21729,0.817294,1.61729,0.917294,0.41729399999999994,0.317294,0.717294,1.21729,0.5172939999999999
25.5,6.117290000000001,6.717289999999999,6.51729,6.41729,6.31729,4.117290000000001,3.8172900000000003,9.117289999999999,8.71729,8.91729,8.91729,8.81729,8.41729,8.01729,7.81729,7.81729,7.217289999999999,7.017289999999999,7.017289999999999,6.61729,5.71729,5.51729,6.31729,7.017289999999999,6.41729,5.81729,5.41729,4.617290000000001,3.51729,3.21729,2.71729,2.21729,2.01729,1.81729,1.51729,1.21729,0.817294,0.11729400000000001,0.317294,0.11729400000000001,0.717294,1.11729,0.917294,1.41729,1.41729,1.11729,0.817294
26.0,5.117290000000001,7.11729,7.217289999999999,6.81729,7.11729,6.9172899999999995,5.71729,6.51729,6.41729,6.717289999999999,8.31729,8.81729,8.91729,8.617289999999999,8.117289999999999,7.9172899999999995,7.717289999999999,7.4172899999999995,6.9172899999999995,6.61729,6.41729,6.21729,6.117290000000001,6.51729,7.11729,6.717289999999999,5.91729,4.91729,3.61729,2.11729,1.61729,1.21729,1.41729,1.41729,1.31729,0.917294,0.617294,1.11729,0.617294,1.11729,0.917294,0.817294,1.21729,1.31729,1.61729,1.61729,1.21729
