,latitude,longitude,altitude,secondsFromStart,value
0,37.5,140.0,0.001081081081081081,-220595.180274,-0.354297
1,37.5,140.5,0.001081081081081081,-220595.180274,-2.9943
2,38.0,140.0,0.001081081081081081,-220595.180274,1.4557
3,38.0,140.5,0.001081081081081081,-220595.180274,-0.104297
4,37.5,140.0,0.0011111111111111111,-220595.180274,-0.0520703
5,37.5,140.5,0.0011111111111111111,-220595.180274,-3.37207
6,38.0,140.0,0.0011111111111111111,-220595.180274,0.79793
7,38.0,140.5,0.0011111111111111111,-220595.180274,-0.0720703
8,37.5,140.0,0.001081081081081081,-209795.180274,0.120264
9,37.5,140.5,0.001081081081081081,-209795.180274,5.31026
10,38.0,140.0,0.001081081081081081,-209795.180274,2.38026
11,38.0,140.5,0.001081081081081081,-209795.180274,0.410264
12,37.5,140.0,0.0011111111111111111,-209795.180274,0.06821289999999999
13,37.5,140.5,0.0011111111111111111,-209795.180274,2.89821
14,38.0,140.0,0.0011111111111111111,-209795.180274,1.06821
15,38.0,140.5,0.0011111111111111111,-209795.180274,1.04821
