,latitude,longitude,altitude,secondsFromStart,value
0,37.5,141.0,0.001081081081081081,-220595.180274,-5.3843
1,37.5,141.5,0.001081081081081081,-220595.180274,-2.2043
2,38.0,141.0,0.001081081081081081,-220595.180274,-0.494297
3,38.0,141.5,0.001081081081081081,-220595.180274,-0.414297
4,37.5,141.0,0.0011111111111111111,-220595.180274,-4.7320699999999984
5,37.5,141.5,0.0011111111111111111,-220595.180274,-3.21207
6,38.0,141.0,0.0011111111111111111,-220595.180274,-1.94207
7,38.0,141.5,0.0011111111111111111,-220595.180274,-1.05207
8,37.5,141.0,0.001081081081081081,-209795.180274,1.95026
9,37.5,141.5,0.001081081081081081,-209795.180274,4.55026
10,38.0,141.0,0.001081081081081081,-209795.180274,1.54026
11,38.0,141.5,0.001081081081081081,-209795.180274,-0.779736
12,37.5,141.0,0.0011111111111111111,-209795.180274,0.00821289
13,37.5,141.5,0.0011111111111111111,-209795.180274,3.71821
14,38.0,141.0,0.0011111111111111111,-209795.180274,0.478213
15,38.0,141.5,0.0011111111111111111,-209795.180274,-1.7517900000000002
