,latitude,longitude,altitude,secondsFromStart,value
0,38.5,140.0,0.0010526315789473684,-231395.180274,-0.541304
1,38.5,140.5,0.0010526315789473684,-231395.180274,-1.2513
2,39.0,140.0,0.0010526315789473684,-231395.180274,1.0687
3,39.0,140.5,0.0010526315789473684,-231395.180274,2.3687
4,38.5,140.0,0.001081081081081081,-231395.180274,-0.484446
5,38.5,140.5,0.001081081081081081,-231395.180274,-1.50445
6,39.0,140.0,0.001081081081081081,-231395.180274,1.06555
7,39.0,140.5,0.001081081081081081,-231395.180274,2.38555
8,38.5,140.0,0.0010526315789473684,-220595.180274,0.690071
9,38.5,140.5,0.0010526315789473684,-220595.180274,1.25007
10,39.0,140.0,0.0010526315789473684,-220595.180274,1.04007
11,39.0,140.5,0.0010526315789473684,-220595.180274,2.0500700000000003
12,38.5,140.0,0.001081081081081081,-220595.180274,0.605703
13,38.5,140.5,0.001081081081081081,-220595.180274,0.8657030000000001
14,39.0,140.0,0.001081081081081081,-220595.180274,1.4657
15,39.0,140.5,0.001081081081081081,-220595.180274,1.4057
