,latitude,longitude,altitude,secondsFromStart,value
0,38.0,140.5,0.001081081081081081,-231395.180274,-2.52445
1,38.0,141.0,0.001081081081081081,-231395.180274,-0.384446
2,38.5,140.5,0.001081081081081081,-231395.180274,-1.50445
3,38.5,141.0,0.001081081081081081,-231395.180274,-0.0244458
4,38.0,140.5,0.0011111111111111111,-231395.180274,-1.75754
5,38.0,141.0,0.0011111111111111111,-231395.180274,0.392458
6,38.5,140.5,0.0011111111111111111,-231395.180274,0.0824585
7,38.5,141.0,0.0011111111111111111,-231395.180274,1.06246
8,38.0,140.5,0.001081081081081081,-220595.180274,-0.104297
9,38.0,141.0,0.001081081081081081,-220595.180274,-0.494297
10,38.5,140.5,0.001081081081081081,-220595.180274,0.8657030000000001
11,38.5,141.0,0.001081081081081081,-220595.180274,-0.784297
12,38.0,140.5,0.0011111111111111111,-220595.180274,-0.0720703
13,38.0,141.0,0.0011111111111111111,-220595.180274,-1.94207
14,38.5,140.5,0.0011111111111111111,-220595.180274,0.16793
15,38.5,141.0,0.0011111111111111111,-220595.180274,-3.40207
