,latitude,longitude,altitude,secondsFromStart,value
0,38.5,140.5,0.001081081081081081,-220595.180274,0.8657030000000001
1,38.5,141.0,0.001081081081081081,-220595.180274,-0.784297
2,39.0,140.5,0.001081081081081081,-220595.180274,1.4057
3,39.0,141.0,0.001081081081081081,-220595.180274,-1.5743
4,38.5,140.5,0.0011111111111111111,-220595.180274,0.16793
5,38.5,141.0,0.0011111111111111111,-220595.180274,-3.40207
6,39.0,140.5,0.0011111111111111111,-220595.180274,-0.18207
7,39.0,141.0,0.0011111111111111111,-220595.180274,-3.13207
8,38.5,140.5,0.001081081081081081,-209795.180274,3.03026
9,38.5,141.0,0.001081081081081081,-209795.180274,0.990264
10,39.0,140.5,0.001081081081081081,-209795.180274,2.11026
11,39.0,141.0,0.001081081081081081,-209795.180274,-0.8897360000000001
12,38.5,140.5,0.0011111111111111111,-209795.180274,2.89821
13,38.5,141.0,0.0011111111111111111,-209795.180274,-0.361787
14,39.0,140.5,0.0011111111111111111,-209795.180274,0.998213
15,39.0,141.0,0.0011111111111111111,-209795.180274,-2.98179
