,latitude,longitude,altitude,secondsFromStart,value
0,37.5,140.5,0.0010526315789473684,-231395.180274,-0.421304
1,37.5,141.0,0.0010526315789473684,-231395.180274,-1.9013
2,38.0,140.5,0.0010526315789473684,-231395.180274,-1.0813
3,38.0,141.0,0.0010526315789473684,-231395.180274,-1.2513
4,37.5,140.5,0.001081081081081081,-231395.180274,-1.20445
5,37.5,141.0,0.001081081081081081,-231395.180274,-2.50445
6,38.0,140.5,0.001081081081081081,-231395.180274,-2.52445
7,38.0,141.0,0.001081081081081081,-231395.180274,-0.384446
8,37.5,140.5,0.0010526315789473684,-220595.180274,-1.54993
9,37.5,141.0,0.0010526315789473684,-220595.180274,-5.26993
10,38.0,140.5,0.0010526315789473684,-220595.180274,-0.999929
11,38.0,141.0,0.0010526315789473684,-220595.180274,0.410071
12,37.5,140.5,0.001081081081081081,-220595.180274,-2.9943
13,37.5,141.0,0.001081081081081081,-220595.180274,-5.3843
14,38.0,140.5,0.001081081081081081,-220595.180274,-0.104297
15,38.0,141.0,0.001081081081081081,-220595.180274,-0.494297
